68,drawable,drawable,209160,shape,N/A,N/A,N/A
68,drawable,drawable,209160,other,N/A,N/A,N/A
68,drawable,drawable,209160,other,N/A,N/A,N/A
68,drawable,drawable,209160,selector,N/A,N/A,@null
68,drawable,drawable,209160,selector,N/A,N/A,@null
68,drawable,drawable,209160,other,N/A,N/A,N/A
68,drawable,drawable,209160,shape,N/A,N/A,N/A
68,drawable,drawable,209160,shape,N/A,N/A,N/A
68,drawable,drawable,209160,shape,rectangle,N/A,N/A
68,drawable,drawable,209160,other,N/A,N/A,N/A
68,drawable,drawable,209160,other,N/A,N/A,N/A
68,drawable,drawable,209160,selector,N/A,true,@mipmap/ic_main_tab_home_s
68,drawable,drawable,209160,selector,N/A,N/A,@mipmap/ic_main_tab_home_n
68,drawable,drawable,209160,selector,N/A,N/A,@mipmap/ic_main_tab_home_n
68,drawable,drawable,209160,other,N/A,N/A,N/A
68,drawable,drawable,209160,selector,N/A,true,@mipmap/ic_tab_element
68,drawable,drawable,209160,selector,N/A,N/A,N/A
68,drawable,drawable,209160,selector,N/A,N/A,@drawable/common_google_signin_btn_text_disabled
68,drawable,drawable,209160,selector,N/A,N/A,@drawable/common_google_signin_btn_text_light_focused
68,drawable,drawable,209160,selector,N/A,N/A,@drawable/common_google_signin_btn_text_light_normal
68,drawable,drawable,209160,shape,N/A,N/A,N/A
68,drawable,drawable,209160,shape,rectangle,N/A,N/A
68,drawable,drawable,209160,selector,N/A,true,@drawable/tt_new_pause_video_press
68,drawable,drawable,209160,selector,N/A,N/A,@drawable/tt_new_pause_video
68,drawable,drawable,209160,other,N/A,N/A,N/A
68,drawable,drawable,209160,layer-list,N/A,N/A,N/A
68,drawable,drawable,209160,layer-list,N/A,N/A,@drawable/common_google_signin_btn_icon_light_normal
68,drawable,drawable,209160,selector,N/A,true,N/A
68,drawable,drawable,209160,selector,N/A,N/A,N/A
68,drawable,drawable,209160,shape,N/A,N/A,N/A
68,drawable,drawable,209160,selector,N/A,N/A,@drawable/mbridge_cm_feedback_choice_btn_bg_pressed
68,drawable,drawable,209160,selector,N/A,N/A,@drawable/mbridge_cm_feedback_choice_btn_bg_nor
68,drawable,drawable,209160,selector,N/A,true,N/A
68,drawable,drawable,209160,selector,N/A,N/A,N/A
68,drawable,drawable,209160,selector,N/A,N/A,N/A
68,drawable,drawable,209160,other,N/A,N/A,N/A
68,drawable,drawable,209160,shape,N/A,N/A,N/A
68,drawable,drawable,209160,other,N/A,N/A,N/A
68,drawable,drawable,209160,shape,rectangle,N/A,N/A
68,drawable,drawable,209160,shape,N/A,N/A,N/A
68,drawable,drawable,209160,selector,N/A,true,@mipmap/ic_download_list_continue
68,drawable,drawable,209160,selector,N/A,N/A,@mipmap/ic_download_list_pause_gray
68,drawable,drawable,209160,shape,N/A,N/A,N/A
68,drawable,drawable,209160,shape,rectangle,N/A,N/A
68,drawable,drawable,209160,other,N/A,N/A,N/A
68,drawable,drawable,209160,other,N/A,N/A,N/A
68,drawable,drawable,209160,shape,rectangle,N/A,N/A
68,drawable,drawable,209160,shape,rectangle,N/A,N/A
68,drawable,drawable,209160,selector,N/A,true,N/A
68,drawable,drawable,209160,selector,N/A,N/A,N/A
68,drawable,drawable,209160,selector,N/A,true,@drawable/tt_close_move_details_pressed
68,drawable,drawable,209160,selector,N/A,N/A,@drawable/tt_close_move_details_normal
68,drawable,drawable,209160,shape,N/A,N/A,N/A
68,drawable,drawable,209160,layer-list,N/A,N/A,N/A
68,drawable,drawable,209160,layer-list,N/A,N/A,@drawable/common_google_signin_btn_text_dark_normal
68,drawable,drawable,209160,other,N/A,N/A,N/A
68,drawable,drawable,209160,other,N/A,N/A,N/A
68,drawable,drawable,209160,layer-list,N/A,N/A,N/A
68,drawable,drawable,209160,layer-list,N/A,N/A,N/A
68,drawable,drawable,209160,shape,rectangle,N/A,N/A
68,drawable,drawable,209160,other,N/A,N/A,N/A
