76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_enable_button,Habilitar
76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_enable_text,%1$s no funcionará a menos que habilites los servicios de Google Play.
76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_enable_title,Habilitar servicios de Google Play
76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_install_button,Instalar
76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_install_text,%1$s no se ejecutará si los Servicios de Google Play no están instalados en tu dispositivo.
76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_install_title,Obtener servicios de Google Play
76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_notification_channel_name,Disp. de los Servicios de Google‌‌‌ Play
76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_notification_ticker,Error de Google Play Services
76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_unknown_issue,%1$s tiene problemas con los servicios de Google Play. Vuelve a intentarlo.
76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_unsupported_text,%1$s no se ejecutará sin los servicios de Google Play- que no son compatibles con tu dispositivo.
76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_update_button,Actualizar
76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_update_text,%1$s no se ejecutará a menos que actualices los servicios de Google Play.
76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_update_title,Actualizar servicios de Google Play
76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_updating_text,%1$s no se ejecutará sin los servicios de Google Play. La plataforma se está actualizando en este momento.
76,value,values-es-rUS,3704,resources,string,N/A,common_google_play_services_wear_update_text,Se necesita una nueva versión de los servicios de Google Play. Se actualizarán automáticamente en breve.
76,value,values-es-rUS,3704,resources,string,N/A,common_open_on_phone,Abrir en el teléfono
76,value,values-es-rUS,3704,resources,string,N/A,common_signin_button_text,Acceder
76,value,values-es-rUS,3704,resources,string,N/A,common_signin_button_text_long,Acceder con Google
76,value,values-es-rUS,3704,resources,string,N/A,copy_toast_msg,Se copió el vínculo al portapapeles
