61,value,values,3499557,resources,string,N/A,dd,"1. Why bind a mobile phone number?
 When you bind your mobile phone number- you can receive a verification code when the account settings are changed- which can timely remind you of abnormal operations that are not operated by yourself; And you can quickly set up your account or use other functions through the verification code- omitting the tedious steps of entering a password;

2.Why bind multiple account login channels?
 After binding your account- you can log in to the same BIGO LIVE account at any time and place with any bound account. And you can display your social accounts in your profile to make more friends;"
61,value,values,3499557,resources,string,N/A,de,You have the account management ownership of this account. If you want to delete your account- please make sure that your account does not have unwithdrawn properties or contracts with us. Deleting an account is a permanent operation. After deleting your BIGOLIVE account- you will not be able to retrieve all the content shared to BIGOLIVE- and your friend information and favorite content will also be deleted. If you are sure to give up all the content in BIGO LIVE- please operate %1$s
61,value,values,3499557,resources,string,N/A,df,Account ownership
61,value,values,3499557,resources,string,N/A,dg,Safety tips
61,value,values,3499557,resources,string,N/A,dh,delete account >
61,value,values,3499557,resources,string,N/A,di,Account binding and security management
61,value,values,3499557,resources,string,N/A,dj,Your account is at high risk of being stolen because your account has not been bound to a mobile phone number. It is recommended that you bind a mobile phone number to improve account security.
61,value,values,3499557,resources,string,N/A,dk,You have bound your mobile phone number- and the account security factor is better.
61,value,values,3499557,resources,string,N/A,dl,Come on. Please keep it up
61,value,values,3499557,resources,string,N/A,dm,Gap with the user ranked ahead:<font color=#FF3366>%1$s</font>
61,value,values,3499557,resources,string,N/A,dn,Gap with the user ranked ahead:<font color=#00DECB>%1$s</font>
61,value,values,3499557,resources,string,N/A,do,dislike
61,value,values,3499557,resources,string,N/A,dp,Feedback: Do you like this live?
61,value,values,3499557,resources,string,N/A,dq,Have no interest in this author
61,value,values,3499557,resources,string,N/A,dr,Poor quality of content
61,value,values,3499557,resources,string,N/A,ds,Repeat content
61,value,values,3499557,resources,string,N/A,dt,Operation completed. Similar posts will be reduced
61,value,values,3499557,resources,string,N/A,du,Operation completed. Similar lives will be reduced
61,value,values,3499557,resources,string,N/A,dv,活动资源已清除
61,value,values,3499557,resources,string,N/A,dw,根据id查活动
61,value,values,3499557,resources,string,N/A,dx,请输入要查询的活动id
61,value,values,3499557,resources,string,N/A,dy,清除活动缓存
61,value,values,3499557,resources,string,N/A,dz,从服务器拉取活动资源
61,value,values,3499557,resources,string,N/A,e0,Ask for support
61,value,values,3499557,resources,string,N/A,e1,Cannot be set during event
61,value,values,3499557,resources,string,N/A,e2,Users can automatically join the community during the event
61,value,values,3499557,resources,string,N/A,e3,Welcome to the community in BIGO official event. Come and experience direct posting!
61,value,values,3499557,resources,string,N/A,e4,Posted successfully and joined the community
61,value,values,3499557,resources,string,N/A,e5,You will join the community automatically after posting successfully
61,value,values,3499557,resources,string,N/A,e6,On event
61,value,values,3499557,resources,string,N/A,e7,%s come and support me
61,value,values,3499557,resources,string,N/A,e8,Come and support me
61,value,values,3499557,resources,string,N/A,e9,Off
61,value,values,3499557,resources,string,N/A,e_,On
61,value,values,3499557,resources,string,N/A,ea,Allows recording and posting of highlights while live
61,value,values,3499557,resources,string,N/A,eb,Allow recording
61,value,values,3499557,resources,string,N/A,ec,Recording when you look directly at the camera in the live
61,value,values,3499557,resources,string,N/A,ed,Capture starts when looking directly at the camera during streaming.
61,value,values,3499557,resources,string,N/A,ee,Memory
61,value,values,3499557,resources,string,N/A,ef,Recording when you dancing or singing in the live
61,value,values,3499557,resources,string,N/A,eg,Talent
61,value,values,3499557,resources,string,N/A,eh,Live moment recording
61,value,values,3499557,resources,string,N/A,ei,Add a title to chat
61,value,values,3499557,resources,string,N/A,ej,Add at least 3 photos to get more exposure
61,value,values,3499557,resources,string,N/A,ek,Add your birthday
61,value,values,3499557,resources,string,N/A,el,Add birthday to get noticed
61,value,values,3499557,resources,string,N/A,em,Add birthday to get noticed by people nearby
61,value,values,3499557,resources,string,N/A,en,Add your gender
61,value,values,3499557,resources,string,N/A,eo,Add your gender and birthday
61,value,values,3499557,resources,string,N/A,ep,Add gender to get noticed
61,value,values,3499557,resources,string,N/A,eq,Add gender to get noticed by people nearby
61,value,values,3499557,resources,string,N/A,er,Local Music
61,value,values,3499557,resources,string,N/A,es,Add personal information to get noticed
61,value,values,3499557,resources,string,N/A,et,Add personal information to get noticed by people nearby
61,value,values,3499557,resources,string,N/A,eu,Add photos to get noticed
61,value,values,3499557,resources,string,N/A,ev,Add photos to get noticed by people nearby
61,value,values,3499557,resources,string,N/A,ew,"It's been a long time since your last interaction- let's get moving and start your show!"
61,value,values,3499557,resources,string,N/A,agc_109B7B0344C0EDE50A1F3332C0015C78281E801719F522B4F20FDF815A5BCC3F,00D9B7D237BCFC77211D62983317E7D8B8F927843D7FF32E30E47FD6A83CBB31693825B5A4EA410471A9CB4DDC956679BA0CD4F9D077824555D985C262174ADDE675ECBD0C5DCE373BFED42A1C4A78B0DCCE9B47489F949105AF1DF24A604F4340
61,value,values,3499557,resources,string,N/A,agc_1F79ACBA9BD8A7666759524C3052C88689CBB5873811854517CBBE65DC268EAA,7768EB737A622DA6B1D6572FA9103FC9
61,value,values,3499557,resources,string,N/A,agc_2CF9BE2236D08368B0649449A8546AA52B2038D467F630312C146F9EA821AC2E,0054FBCD0D48FF5D18863A495497FF1A10BEA14C458A54B9F176D127C8E668971C
61,value,values,3499557,resources,string,N/A,agc_3C5E7223FA10AEB1FFA081C86F85F3C23A0526877FBC6A3A77C4D36A7BA9AAB3,006836E4C2E398C76AC3C14FF5E0E16FC6ED644FBF86697BFECD98D6F142131C61508D3211F972B829F45790EF27351544
61,value,values,3499557,resources,string,N/A,agc_42CFA4FE0F87541B3B3F9793F5D829BE381703BB99853CCC25D018996F251536,00A8D71380F65F898B596B855B5870735EE950CBAD17EFC9DD32BFD4A9B68D5F1A
61,value,values,3499557,resources,string,N/A,agc_52C6C717F2BEA9936D7DEDC27E412B9E7AC9A6642A6D0AEE353B2B14737100F5,0006FA5F9D3F2DD4CAFF8E718D9C3C1E1D74CF32EBD145D112A2B6DF322A6BA067849229B6EE956DBBCB7C09A077D9F592
61,value,values,3499557,resources,string,N/A,agc_5B5AF298A58B98DB86A04DB0E3B1924F7EAC7A14CA781F042E5F999BD413CC9E,00101AEBB7622F136110697E3937D8BDC871F7D3A7A4129677C46268553DD4C2403E44311B5A3AEF5081E5D459EADEB061
61,value,values,3499557,resources,string,N/A,agc_69589FA8E5257AA8E3C477503B5586F4B4981C77F69B612318E3FC7AF1B00890,004EE031202241BA90FF135703E9049188579FE4BF4BA225F7AB855DE0BDED81F3
61,value,values,3499557,resources,string,N/A,agc_B306EDA810E24A85B9E96B29457CBA22E7AB7624F9F2D241D325EAA1B74DAB4B,009EC1CD2292536CF2A487735A3273235E08E3F9C6F8B7ED6C277D697D07C6587D048098119F6C2803AC03A31BBBEE20A4CABF1FB5C8EEF22F4E287497BAC85EC22CB321E778919DFD08D11C9514CF43728ABE2591CE8574E8746A4D3E0E62BC35D89634D6D47624D435D7C15979C00802
61,value,values,3499557,resources,string,N/A,agc_B9EAB77AB7FDFB9A9577EEAC5B15C13D00CD198883FD8D2BCF6CD048B1DB8EAC,D28C69B9F55C4DC7A4D8677F67470A58
61,value,values,3499557,resources,string,N/A,agc_D96112F0F656550C8068DE16CF313478D253DDAF4E18EEE01F6D94CA6DD5013F,6A569106389A788BF731BE1DFC7AD1B8
61,value,values,3499557,resources,string,N/A,agc_F56D9E20C47154729D3F411FD73FA2BDDF0330EB0A9873ACC352CC371FC5A767,AA3A92DDE518D44C69F304F16088C389
61,value,values,3499557,resources,string,N/A,agc_plugin_109B7B0344C0EDE50A1F3332C0015C78281E801719F522B4F20FDF815A5BCC3F,008F56850DCF70330FB668AD19F8D474E1C10B2A2C2CF739586F77C5DEE9D00F96CBC21F76FF43AB170FE45BDFB0AB541929A1E832F8C6DBD6B44D9C305EF6F9939F024B263EE2607B344216E8DA146B7A01DE05070CF3AAD7A220BB4034D0188A
61,value,values,3499557,resources,string,N/A,agc_plugin_20C39C427C0DC45EDDE623F1961B39EF8692D82E13D5C53E83B87FE9C2545BE3,7B227278223A223233343939423544384334454641313542363431333242324341314238394231222C227279223A224645394641423645343039424142343945304330374341303739383934433330222C22727A223A224342344331313331453939383830463933363145393136323037323144313030222C2273616C74223A223239364434314437363343323946463938383733364433384441303243334333222C22697465726174696F6E436F756E74223A312C22616C676F726974686D223A2250424B44463257697468486D6163534841323536227D
61,value,values,3499557,resources,string,N/A,agc_plugin_2CF9BE2236D08368B0649449A8546AA52B2038D467F630312C146F9EA821AC2E,00559A8CD6D8202FCB7FC56149920CD1FB63453AE02EDDFB443FD26C5B59FA71E7
61,value,values,3499557,resources,string,N/A,agc_plugin_3C5E7223FA10AEB1FFA081C86F85F3C23A0526877FBC6A3A77C4D36A7BA9AAB3,003788C2E9BDF128FC0BBC8A0B22A966BD7DF9EC9867385CE8CE3F5FB4446C856600E2D49B1B7B189237929A767C5F3E1B
61,value,values,3499557,resources,string,N/A,agc_plugin_42CFA4FE0F87541B3B3F9793F5D829BE381703BB99853CCC25D018996F251536,00162DA545C62227F37BFB1F7E8F725B44E32E654E561CD55C9B26D359C0514C0F
61,value,values,3499557,resources,string,N/A,agc_plugin_52C6C717F2BEA9936D7DEDC27E412B9E7AC9A6642A6D0AEE353B2B14737100F5,003BE166CA9F8C77F6FAF9FACF9BE20887E39660F3A36EBBFAEE5205A18CE4E796E64EF8F3C0C8CF116656687B8EE1F86E
61,value,values,3499557,resources,string,N/A,agc_plugin_5B5AF298A58B98DB86A04DB0E3B1924F7EAC7A14CA781F042E5F999BD413CC9E,005C210E58AC684676948B0FA8BF377BBB2237B4709A06DEA2042EFFCCDCE23FDF31C4D10255A9FA2BA129B67A74ABA35D
61,value,values,3499557,resources,string,N/A,agc_plugin_69589FA8E5257AA8E3C477503B5586F4B4981C77F69B612318E3FC7AF1B00890,00FCFFC91CDD19C5AE90C61FCF5868A2E86E4CB365312666342FFFC4E8E62F4A3F
61,value,values,3499557,resources,string,N/A,agc_plugin_B306EDA810E24A85B9E96B29457CBA22E7AB7624F9F2D241D325EAA1B74DAB4B,005DCCABEDF43B751BE16B56DAA6CC9BC720F6B8BA060BA983797021E837A6AE823392944AF2D5021BE4DA4421EFFA9A29986902E3887C159F24659175E6E2FA40B0776D6732D1A2B4AA60D396228B77B3A926568177A35D600585F6AEA72065BACCDEA4DFB329FE79433531F504C58006
61,value,values,3499557,resources,string,N/A,agc_plugin_DA2F073E06F78938166F247273729DFE465BF7E46105C13CE7CC651047BF0CA4,414553313238
61,value,values,3499557,resources,string,N/A,ex,Failed! The user has been invited by the same agency team before
61,value,values,3499557,resources,string,N/A,ey,The number of valid host invitations has reached the limit
61,value,values,3499557,resources,string,N/A,ez,Invite
61,value,values,3499557,resources,string,N/A,f0,Invited
61,value,values,3499557,resources,string,N/A,f1,Failed! The user is a signed host
61,value,values,3499557,resources,string,N/A,f2,Failed! The user is in the contract signing process
61,value,values,3499557,resources,string,N/A,f3,The account you are using is inconsistent with the official website login account
61,value,values,3499557,resources,string,N/A,f4,QR code
61,value,values,3499557,resources,string,N/A,f5,Recent official website login
61,value,values,3499557,resources,string,N/A,f6,invited
61,value,values,3499557,resources,string,N/A,f7,same family
61,value,values,3499557,resources,string,N/A,f8,no data
61,value,values,3499557,resources,string,N/A,f9,Suggestions
61,value,values,3499557,resources,string,N/A,f_,Cancel
61,value,values,3499557,resources,string,N/A,fa,The smart assistant is responding automatically. Clicking the button will stop automatic responses.
61,value,values,3499557,resources,string,N/A,fb,Confirm
61,value,values,3499557,resources,string,N/A,fc,Chatting with %1$d user automatically
61,value,values,3499557,resources,string,N/A,fd,Here show the users that the smart assistant serves for you
61,value,values,3499557,resources,string,N/A,fe,Smart Assistant
61,value,values,3499557,resources,string,N/A,ff,No messages
61,value,values,3499557,resources,string,N/A,fg,Chatting automatically
61,value,values,3499557,resources,string,N/A,fh,Assisting
61,value,values,3499557,resources,string,N/A,fi,Closed
61,value,values,3499557,resources,string,N/A,fj,Smart Assistant
61,value,values,3499557,resources,string,N/A,fk,Turn on the smart assistant
61,value,values,3499557,resources,string,N/A,fl,Smart Assistant Persona Settings
61,value,values,3499557,resources,string,N/A,fm,Smart Assistant Settings
61,value,values,3499557,resources,string,N/A,fn,Stop
61,value,values,3499557,resources,string,N/A,fo,Confirm to stop auto-chat with this user? You can’t turn it on again after stopping it.
61,value,values,3499557,resources,string,N/A,fp,%s grade AI Gift
61,value,values,3499557,resources,string,N/A,fq,Pictures not uploaded will be deleted. Sure to continue?
61,value,values,3499557,resources,string,N/A,fr,Unable to select files smaller than %d KB.
61,value,values,3499557,resources,string,N/A,fs,All Game
61,value,values,3499557,resources,string,N/A,ft,All Tools
61,value,values,3499557,resources,string,N/A,fu,Allow
61,value,values,3499557,resources,string,N/A,fv,Alpha Tools
61,value,values,3499557,resources,string,N/A,fw,Play Among Us together?
61,value,values,3499557,resources,string,N/A,fx,Among Us
61,value,values,3499557,resources,string,N/A,fy,Please go to the ME-fan group page to watch this video after you finish live broadcasting
61,value,values,3499557,resources,string,N/A,fz,Nothing yet
61,value,values,3499557,resources,string,N/A,g0,Allow notifications
61,value,values,3499557,resources,string,N/A,g1,This page cannot be opened during live broadcasting
61,value,values,3499557,resources,string,N/A,g2,Current broadcaster received no Beans this hour
61,value,values,3499557,resources,string,N/A,g3,Current broadcaster sent no gift this hour
61,value,values,3499557,resources,string,N/A,g4,Current broadcaster sent no gift in 24 hours
61,value,values,3499557,resources,string,N/A,g5,Current broadcaster sent no gift in last 7 days
61,value,values,3499557,resources,string,N/A,g6,Current broadcaster received no Beans in 24 hours
61,value,values,3499557,resources,string,N/A,g7,Current broadcaster received no Beans in last 7 days
61,value,values,3499557,resources,string,N/A,g8,Current broadcaster gets no fans in 24 hours
61,value,values,3499557,resources,string,N/A,g9,Current broadcaster gets no fans in last 7 days
61,value,values,3499557,resources,string,N/A,g_,Current broadcaster gets no viewers in 24 hours
61,value,values,3499557,resources,string,N/A,ga,Current broadcaster gets no viewers in last 7 days
61,value,values,3499557,resources,string,N/A,gb,Top10 hosts of the Hourly Ranking will be recommended on popular page and reminder section
61,value,values,3499557,resources,string,N/A,gc,Hourly Top %1$d
61,value,values,3499557,resources,string,N/A,gd,Your livestream is on recommendation. Spot: No.4 in Popular page and No.1 in Reminder Section. High-quality content will attract more viewers!
61,value,values,3499557,resources,string,N/A,ge,Tip: the more loyalty points you get- the more rewards you will receive
61,value,values,3499557,resources,string,N/A,anchor_stay_country_hour_rank_top_10_tip,Stay at Top10 to get No.4 recommendation with high exposure on popular page for first 20 minutes in next hour
61,value,values,3499557,resources,string,N/A,gf,androidx.startup
61,value,values,3499557,resources,string,N/A,gg,Animation Effect
61,value,values,3499557,resources,string,N/A,gh,Disable Animation Effect
61,value,values,3499557,resources,string,N/A,gi,Disable Entrance Effect
61,value,values,3499557,resources,string,N/A,gj,Disable Gifts Effect
61,value,values,3499557,resources,string,N/A,gk,Gifts Effect disabled (value <= %1$s diamonds)
61,value,values,3499557,resources,string,N/A,gl,expired after exiting the app
61,value,values,3499557,resources,string,N/A,gm,Gifts Effect disabled
61,value,values,3499557,resources,string,N/A,gn,Did you encounter any issues while using BIGO LIVE?
61,value,values,3499557,resources,string,N/A,go,This version is blacklisted- please check if you are using the official version
61,value,values,3499557,resources,string,N/A,gp,Allow
61,value,values,3499557,resources,string,N/A,gq,"By allowing access- Bigolive will access- store- and periodically sync your app list. We'll use your app list to refine our content recommendation algorithms based on your preferences- providing you with personalised video and live recommendations."
61,value,values,3499557,resources,string,N/A,gr,Later
61,value,values,3499557,resources,string,N/A,gs,App Access Permission
61,value,values,3499557,resources,string,N/A,gt,BIGO LIVE
61,value,values,3499557,resources,string,N/A,gu,Widget
61,value,values,3499557,resources,string,N/A,gv,Add the BIGO widget to the desktop- get the live-streaming notifications in time
61,value,values,3499557,resources,string,N/A,gw,If the auto-adding fails- you can add it to the desktop manually
61,value,values,3499557,resources,string,N/A,gx,How to add widget?
61,value,values,3499557,resources,string,N/A,gy,Drag the widget to the desktop
61,value,values,3499557,resources,string,N/A,gz,Long press any blank space on the desktop
61,value,values,3499557,resources,string,N/A,h0,Find BIGO LIVE
61,value,values,3499557,resources,string,N/A,h1,Select widget
61,value,values,3499557,resources,string,N/A,h2,Enabled successfully
61,value,values,3499557,resources,string,N/A,h3,You can go to the desktop to remove the widget
61,value,values,3499557,resources,string,N/A,h4,Check In Widget
61,value,values,3499557,resources,string,N/A,h5,Follow Widget
61,value,values,3499557,resources,string,N/A,h6,Widget of check-in
61,value,values,3499557,resources,string,N/A,h7,Add the BIGO widget to the desktop- get the check-in bonus message in time
61,value,values,3499557,resources,string,N/A,h8,Widget of follow
61,value,values,3499557,resources,string,N/A,h9,Come sign in and gain awards
61,value,values,3499557,resources,string,N/A,h_,"I'm live streaming- waiting for you"
61,value,values,3499557,resources,string,N/A,ha,com.google.android.material.appbar.AppBarLayout$ScrollingViewBehavior
61,value,values,3499557,resources,string,N/A,hb,the appeal button
61,value,values,3499557,resources,string,N/A,hc,You have an appeal in process- please click to view.
61,value,values,3499557,resources,string,N/A,hd,Account appeal passed- please use the new password to log in.
61,value,values,3499557,resources,string,N/A,he,the appeal results
61,value,values,3499557,resources,string,N/A,hf,Appearance
61,value,values,3499557,resources,string,N/A,hg,Applying...
61,value,values,3499557,resources,string,N/A,hh,%s Members
61,value,values,3499557,resources,string,N/A,hi,Apply for Original Community
61,value,values,3499557,resources,string,N/A,hj,%s Original Videos
61,value,values,3499557,resources,string,N/A,hk,Open the mirror to see the normal order as the audience side shows
61,value,values,3499557,resources,string,N/A,hl,AR rewards
61,value,values,3499557,resources,string,N/A,hm,like
61,value,values,3499557,resources,string,N/A,hn,pink
61,value,values,3499557,resources,string,N/A,ho,Support you
61,value,values,3499557,resources,string,N/A,hp,%1$s: Congratulations %2$s becomes NO.%3$d
61,value,values,3499557,resources,string,N/A,hq,%1$s: @%2$s Thanks for your support
61,value,values,3499557,resources,string,N/A,hr,Broadcaster %s has been surpassed - reward disappeared
61,value,values,3499557,resources,string,N/A,hs,Only click once in %d seconds
61,value,values,3499557,resources,string,N/A,ht,%d days
61,value,values,3499557,resources,string,N/A,hu,1 day
61,value,values,3499557,resources,string,N/A,hv,Are you sure to delete the previous video?
61,value,values,3499557,resources,string,N/A,hw,Assets
61,value,values,3499557,resources,string,N/A,hx,More
61,value,values,3499557,resources,string,N/A,hy,Enter the room
61,value,values,3499557,resources,string,N/A,hz,You chatted before!
61,value,values,3499557,resources,string,N/A,i0,Your friend is in the room!
61,value,values,3499557,resources,string,N/A,i1,The person you follow is in the room!
61,value,values,3499557,resources,string,N/A,i2,Your fan is in the room!
61,value,values,3499557,resources,string,N/A,i3,Hi- %s- join the chat!
61,value,values,3499557,resources,string,N/A,i4,Hi- join the chat!
61,value,values,3499557,resources,string,N/A,i5,Atmosphere
61,value,values,3499557,resources,string,N/A,i6,The host has started the Key Room. Only have the key can enter the room
61,value,values,3499557,resources,string,N/A,i7,Enter the room
61,value,values,3499557,resources,string,N/A,i8,%1$s came from Hourly Ranking Recommendation
61,value,values,3499557,resources,string,N/A,i9,Enter the wrong key more than 5 times. You cannot try any more
61,value,values,3499557,resources,string,N/A,i_,Please log in before entering the Key Room
61,value,values,3499557,resources,string,N/A,ia,Wrong key or the host has changed the key. You still have %1$d chances
61,value,values,3499557,resources,string,N/A,ib,%s does not support receiving gift
61,value,values,3499557,resources,string,N/A,ic,"%1$s's Key Room"
61,value,values,3499557,resources,string,N/A,id,Use a two-finger swipe to zoom in.
61,value,values,3499557,resources,string,N/A,ie,%s\"
61,value,values,3499557,resources,string,N/A,if,AI is busy generating images. Please try again later.
61,value,values,3499557,resources,string,N/A,ig,Generation failed. Please upload a clear portrait photo.
61,value,values,3499557,resources,string,N/A,ih,Using AI filters...
61,value,values,3499557,resources,string,N/A,ii,AI avatar generation limit has been reached today.
61,value,values,3499557,resources,string,N/A,ij,Rechoose
61,value,values,3499557,resources,string,N/A,ik,Would you like to skip the AI enhancement process and use the original image directly?
61,value,values,3499557,resources,string,N/A,il,Using Beautification
61,value,values,3499557,resources,string,N/A,im,Beautified
61,value,values,3499557,resources,string,N/A,in,Original
61,value,values,3499557,resources,string,N/A,io,Auto Beautification
61,value,values,3499557,resources,string,N/A,ip,AI avatar
61,value,values,3499557,resources,string,N/A,iq,Continue
61,value,values,3499557,resources,string,N/A,ir,The other side is offline- do you want to continue matching
61,value,values,3499557,resources,string,N/A,is,If you meet the criteria- we will automatically turn on matching for you and help you find people to chat with
61,value,values,3499557,resources,string,N/A,it,Auto Match
61,value,values,3499557,resources,string,N/A,iu,Setting
61,value,values,3499557,resources,string,N/A,iv,After the switch is turned on- the system will continue to match you with the host who initiated the PK during your live broadcast- speeding up the matching efficiency.
61,value,values,3499557,resources,string,N/A,iw,Automatically match PK
61,value,values,3499557,resources,string,N/A,ix,The system will keep search for PK opponents
61,value,values,3499557,resources,string,N/A,iy,Back
61,value,values,3499557,resources,string,N/A,iz,Top
61,value,values,3499557,resources,string,N/A,j0,Baggage
61,value,values,3499557,resources,string,N/A,j1,Customized
61,value,values,3499557,resources,string,N/A,j2,confirm
61,value,values,3499557,resources,string,N/A,j3,You can send up to %1$s
61,value,values,3499557,resources,string,N/A,j4,Enter amount- 1~99
61,value,values,3499557,resources,string,N/A,j5,sorry，your %1$s is expired.
61,value,values,3499557,resources,string,N/A,j6,Free gifts
61,value,values,3499557,resources,string,N/A,j7,"Sorry- You don't have enough %1$s."
61,value,values,3499557,resources,string,N/A,j8,I send an exclusive gift %1$s
61,value,values,3499557,resources,string,N/A,j9,Ban account for 1day
61,value,values,3499557,resources,string,N/A,j_,Ban audience
61,value,values,3499557,resources,string,N/A,ja,Ban Avatar
61,value,values,3499557,resources,string,N/A,jb,Ban broadcaster
61,value,values,3499557,resources,string,N/A,jc,Confirm to ban?
61,value,values,3499557,resources,string,N/A,jd,Ban device permanently
61,value,values,3499557,resources,string,N/A,je,Discrimination
61,value,values,3499557,resources,string,N/A,jf,Ban for 10minutes
61,value,values,3499557,resources,string,N/A,jg,Ban from texting
61,value,values,3499557,resources,string,N/A,jh,Notice:
61,value,values,3499557,resources,string,N/A,ji,Other
61,value,values,3499557,resources,string,N/A,jj,Ban account permanently
61,value,values,3499557,resources,string,N/A,jk,Pornography
61,value,values,3499557,resources,string,N/A,jl,live streaming blocking
61,value,values,3499557,resources,string,N/A,jm,BIGO LIVE is not available for users under age of 18 to broadcast live.please click to view the appeal results.
61,value,values,3499557,resources,string,N/A,jn,NO.%s
61,value,values,3499557,resources,string,N/A,jo,OSM base layer
61,value,values,3499557,resources,string,N/A,jp,Netherlands base overlay
61,value,values,3499557,resources,string,N/A,jq,Beans Exchange
61,value,values,3499557,resources,string,N/A,jr,Phone number is not connected
61,value,values,3499557,resources,string,N/A,js,The maximum of beans for gift consumption has reached. If you need to continue to send bean gifts- please connect your mobile phone number
61,value,values,3499557,resources,string,N/A,jt,New Bean Gifts
61,value,values,3499557,resources,string,N/A,ju,Good news: sending gift with beans directly- and no longer worried about insufficient diamonds. Come and try it
61,value,values,3499557,resources,string,N/A,jv,Beans are frozen in your account and cannot be used during the frozen period. Thanks for your understanding!
61,value,values,3499557,resources,string,N/A,jw,Insufficient bean balance
61,value,values,3499557,resources,string,N/A,jx,Not enough diamonds- please recharge to get more
61,value,values,3499557,resources,string,N/A,jy,Not enough diamonds- please recharge or exchange beans to get more
61,value,values,3499557,resources,string,N/A,jz,gifts availiable
61,value,values,3499557,resources,string,N/A,k0,Connect Now
61,value,values,3499557,resources,string,N/A,k1,Beans
61,value,values,3499557,resources,string,N/A,k2,Beans Got
61,value,values,3499557,resources,string,N/A,k3,Beans: 
61,value,values,3499557,resources,string,N/A,k4,Favorites
61,value,values,3499557,resources,string,N/A,k5,Long press item to add to favorites
61,value,values,3499557,resources,string,N/A,k6,Added to favorites
61,value,values,3499557,resources,string,N/A,k7,Removed from favorites
61,value,values,3499557,resources,string,N/A,k8,Mask valid- Beauty invalid
61,value,values,3499557,resources,string,N/A,k9,New version
61,value,values,3499557,resources,string,N/A,k_,Old version
61,value,values,3499557,resources,string,N/A,ka,Reset all
61,value,values,3499557,resources,string,N/A,kb,OK to restore the default effect
61,value,values,3499557,resources,string,N/A,kc,Make up
61,value,values,3499557,resources,string,N/A,kd,Auto Start
61,value,values,3499557,resources,string,N/A,ke,Once turned on- it will automatically start a new round when the game ends. You can cancel the Auto Start at any time
61,value,values,3499557,resources,string,N/A,kf,Effective in the next round after closing
61,value,values,3499557,resources,string,N/A,kg,Confirm to turn off Auto Start?
61,value,values,3499557,resources,string,N/A,kh,Start to play Big Winner- the host can get %1$s beans rewards
