16,value,values-es-rUS,7565,resources,string,N/A,abc_action_bar_home_description,Navegar a la página principal
16,value,values-es-rUS,7565,resources,string,N/A,abc_action_bar_up_description,Navegar hacia arriba
16,value,values-es-rUS,7565,resources,string,N/A,abc_action_menu_overflow_description,Más opciones
16,value,values-es-rUS,7565,resources,string,N/A,abc_action_mode_done,Listo
16,value,values-es-rUS,7565,resources,string,N/A,abc_activity_chooser_view_see_all,Ver todas
16,value,values-es-rUS,7565,resources,string,N/A,abc_activitychooserview_choose_application,Elegir una app
16,value,values-es-rUS,7565,resources,string,N/A,abc_capital_off,DESACTIVAR
16,value,values-es-rUS,7565,resources,string,N/A,abc_capital_on,ACTIVAR
16,value,values-es-rUS,7565,resources,string,N/A,abc_menu_alt_shortcut_label,Alt+
16,value,values-es-rUS,7565,resources,string,N/A,abc_menu_ctrl_shortcut_label,Ctrl+
16,value,values-es-rUS,7565,resources,string,N/A,abc_menu_delete_shortcut_label,borrar
16,value,values-es-rUS,7565,resources,string,N/A,abc_menu_enter_shortcut_label,intro
16,value,values-es-rUS,7565,resources,string,N/A,abc_menu_function_shortcut_label,Función+
16,value,values-es-rUS,7565,resources,string,N/A,abc_menu_meta_shortcut_label,Meta+
16,value,values-es-rUS,7565,resources,string,N/A,abc_menu_shift_shortcut_label,Mayúscula+
16,value,values-es-rUS,7565,resources,string,N/A,abc_menu_space_shortcut_label,espacio
16,value,values-es-rUS,7565,resources,string,N/A,abc_menu_sym_shortcut_label,Sym+
16,value,values-es-rUS,7565,resources,string,N/A,abc_prepend_shortcut_label,Menú+
16,value,values-es-rUS,7565,resources,string,N/A,abc_search_hint,Buscar…
16,value,values-es-rUS,7565,resources,string,N/A,abc_searchview_description_clear,Borrar consulta
16,value,values-es-rUS,7565,resources,string,N/A,abc_searchview_description_query,Búsqueda
16,value,values-es-rUS,7565,resources,string,N/A,abc_searchview_description_search,Buscar
16,value,values-es-rUS,7565,resources,string,N/A,abc_searchview_description_submit,Enviar consulta
16,value,values-es-rUS,7565,resources,string,N/A,abc_searchview_description_voice,Búsqueda por voz
16,value,values-es-rUS,7565,resources,string,N/A,abc_shareactionprovider_share_with,Compartir con
16,value,values-es-rUS,7565,resources,string,N/A,abc_shareactionprovider_share_with_application,Compartir con %s
16,value,values-es-rUS,7565,resources,string,N/A,abc_toolbar_collapse_description,Contraer
16,value,values-es-rUS,7565,resources,string,N/A,common_google_play_services_enable_button,Habilitar
16,value,values-es-rUS,7565,resources,string,N/A,common_google_play_services_enable_text,%1$s no funcionará a menos que habilites los servicios de Google Play.
16,value,values-es-rUS,7565,resources,string,N/A,common_google_play_services_enable_title,Habilitar servicios de Google Play
16,value,values-es-rUS,7565,resources,string,N/A,common_google_play_services_install_button,Instalar
16,value,values-es-rUS,7565,resources,string,N/A,common_google_play_services_install_text,%1$s no se ejecutará si los Servicios de Google Play no están instalados en tu dispositivo.
16,value,values-es-rUS,7565,resources,string,N/A,common_google_play_services_install_title,Obtener servicios de Google Play
16,value,values-es-rUS,7565,resources,string,N/A,common_google_play_services_notification_channel_name,Disp. de los Servicios de Google‌‌‌ Play
16,value,values-es-rUS,7565,resources,string,N/A,common_google_play_services_notification_ticker,Error de Google Play Services
16,value,values-es-rUS,7565,resources,string,N/A,common_google_play_services_unknown_issue,%1$s tiene problemas con los servicios de Google Play. Vuelve a intentarlo.
16,value,values-es-rUS,7565,resources,string,N/A,common_google_play_services_unsupported_text,%1$s no se ejecutará sin los servicios de Google Play- que no son compatibles con tu dispositivo.
16,value,values-es-rUS,7565,resources,string,N/A,common_google_play_services_update_button,Actualizar
