82,value,values-es-rUS,5815,resources,string,N/A,abc_action_bar_home_description,Navegar a la página principal
82,value,values-es-rUS,5815,resources,string,N/A,abc_action_bar_up_description,Navegar hacia arriba
82,value,values-es-rUS,5815,resources,string,N/A,abc_action_menu_overflow_description,Más opciones
82,value,values-es-rUS,5815,resources,string,N/A,abc_action_mode_done,Listo
82,value,values-es-rUS,5815,resources,string,N/A,abc_activity_chooser_view_see_all,Ver todas
82,value,values-es-rUS,5815,resources,string,N/A,abc_activitychooserview_choose_application,Elegir una app
82,value,values-es-rUS,5815,resources,string,N/A,abc_capital_off,DESACTIVAR
82,value,values-es-rUS,5815,resources,string,N/A,abc_capital_on,ACTIVAR
82,value,values-es-rUS,5815,resources,string,N/A,abc_menu_alt_shortcut_label,Alt+
82,value,values-es-rUS,5815,resources,string,N/A,abc_menu_ctrl_shortcut_label,Ctrl+
82,value,values-es-rUS,5815,resources,string,N/A,abc_menu_delete_shortcut_label,borrar
82,value,values-es-rUS,5815,resources,string,N/A,abc_menu_enter_shortcut_label,intro
82,value,values-es-rUS,5815,resources,string,N/A,abc_menu_function_shortcut_label,Función+
82,value,values-es-rUS,5815,resources,string,N/A,abc_menu_meta_shortcut_label,Meta+
82,value,values-es-rUS,5815,resources,string,N/A,abc_menu_shift_shortcut_label,Mayúscula+
82,value,values-es-rUS,5815,resources,string,N/A,abc_menu_space_shortcut_label,espacio
82,value,values-es-rUS,5815,resources,string,N/A,abc_menu_sym_shortcut_label,Sym+
82,value,values-es-rUS,5815,resources,string,N/A,abc_prepend_shortcut_label,Menú+
82,value,values-es-rUS,5815,resources,string,N/A,abc_search_hint,Buscar…
82,value,values-es-rUS,5815,resources,string,N/A,abc_searchview_description_clear,Borrar consulta
82,value,values-es-rUS,5815,resources,string,N/A,abc_searchview_description_query,Búsqueda
82,value,values-es-rUS,5815,resources,string,N/A,abc_searchview_description_search,Buscar
82,value,values-es-rUS,5815,resources,string,N/A,abc_searchview_description_submit,Enviar consulta
82,value,values-es-rUS,5815,resources,string,N/A,abc_searchview_description_voice,Búsqueda por voz
82,value,values-es-rUS,5815,resources,string,N/A,abc_shareactionprovider_share_with,Compartir con
82,value,values-es-rUS,5815,resources,string,N/A,abc_shareactionprovider_share_with_application,Compartir con %s
82,value,values-es-rUS,5815,resources,string,N/A,abc_toolbar_collapse_description,Contraer
